job_profiles_id,employee_id,job_role,seniority_level,years_experience,work_mode,salary_usd
79455,79455,ML Engineer,Manager,6,Remote,154001
79456,79456,Software Engineer,Junior,2,Hybrid,50988
79457,79457,Data Scientist,Lead,10,Remote,118062
79458,79458,Full Stack Developer,Lead,5,Hybrid,40000
79459,79459,Cybersecurity Engineer,Manager,12,Remote,110258
79460,79460,Frontend Developer,Lead,25,Remote,50658
79461,79461,Data Scientist,Mid,10,On-site,75215
79462,79462,Software Engineer,Junior,11,Remote,40000
79463,79463,Cloud Engineer,Senior,4,Hybrid,98895
79464,79464,Data Analyst,Mid,8,Hybrid,51073
79465,79465,DevOps Engineer,Principal,7,Remote,135629
79466,79466,Data Scientist,Junior,3,Hybrid,74099
79467,79467,Software Engineer,Junior,2,On-site,51684
79468,79468,QA Engineer,Mid,13,Hybrid,56564
79469,79469,ML Engineer,Manager,7,Remote,177890
79470,79470,ML Engineer,Senior,2,On-site,136505
79471,79471,Backend Developer,Senior,20,Hybrid,83348
79472,79472,Cybersecurity Engineer,Mid,24,Hybrid,82432
79473,79473,Frontend Developer,Mid,3,Hybrid,89084
79474,79474,Software Engineer,Junior,16,Remote,70190
79475,79475,Product Manager,Mid,0,Hybrid,111519
79476,79476,Backend Developer,Lead,0,Hybrid,148761
79477,79477,Backend Developer,Senior,2,Remote,128289
79478,79478,Backend Developer,Junior,9,Remote,40000
79479,79479,Software Engineer,Junior,10,Hybrid,49888
79480,79480,Backend Developer,Senior,0,Hybrid,142044
79481,79481,Cloud Engineer,Manager,6,Remote,118814
79482,79482,Software Engineer,Mid,3,Hybrid,40000
79483,79483,Data Scientist,Mid,10,Remote,40000
79484,79484,Software Engineer,Principal,12,Hybrid,187876
79485,79485,Product Manager,Junior,18,Remote,47711
79486,79486,DevOps Engineer,Lead,0,On-site,115373
79487,79487,Software Engineer,Senior,16,Hybrid,40000
79488,79488,Data Analyst,Mid,15,Remote,40000
79489,79489,Software Engineer,Junior,7,On-site,69344
79490,79490,Cloud Engineer,Mid,5,Hybrid,40000
79491,79491,Software Engineer,Senior,11,Hybrid,98426
79492,79492,Software Engineer,Principal,16,On-site,147523
79493,79493,ML Engineer,Senior,0,Hybrid,101553
79494,79494,Software Engineer,Principal,7,On-site,179632
79495,79495,Frontend Developer,Mid,9,On-site,86390
79496,79496,Data Analyst,Mid,8,Remote,75034
79497,79497,Software Engineer,Manager,8,Hybrid,129529
79498,79498,Product Manager,Junior,2,On-site,66095
79499,79499,Data Scientist,Mid,9,Remote,40000
79500,79500,Product Manager,Mid,4,Hybrid,123299
79501,79501,Data Analyst,Lead,5,Remote,40000
79502,79502,DevOps Engineer,Senior,16,Remote,40000
79503,79503,Product Manager,Mid,3,Remote,96168
79504,79504,DevOps Engineer,Mid,2,Remote,132615
79505,79505,DevOps Engineer,Junior,24,On-site,40000
79506,79506,Cloud Engineer,Junior,15,Hybrid,63652
79507,79507,Data Scientist,Senior,8,Remote,141349
79508,79508,Software Engineer,Manager,11,Hybrid,103589
79509,79509,Data Scientist,Mid,5,Hybrid,74898
79510,79510,Full Stack Developer,Senior,0,On-site,40000
79511,79511,DevOps Engineer,Junior,4,Hybrid,44779
79512,79512,QA Engineer,Mid,7,Remote,40000
79513,79513,ML Engineer,Lead,0,Remote,126531
79514,79514,Data Analyst,Principal,14,Remote,134279
79515,79515,QA Engineer,Junior,6,Remote,40000
79516,79516,Cloud Engineer,Senior,15,Remote,140942
79517,79517,Frontend Developer,Mid,6,Remote,79694
79518,79518,Software Engineer,Lead,14,Hybrid,142099
79519,79519,Data Scientist,Mid,0,On-site,92318
79520,79520,Software Engineer,Mid,5,Hybrid,116993
79521,79521,Software Engineer,Junior,3,On-site,40000
79522,79522,Data Scientist,Lead,8,Remote,99569
79523,79523,ML Engineer,Manager,3,Hybrid,121639
79524,79524,ML Engineer,Mid,18,Hybrid,84916
79525,79525,Product Manager,Manager,10,Hybrid,126985
79526,79526,Data Analyst,Lead,7,On-site,40000
79527,79527,Product Manager,Senior,0,Remote,114347
79528,79528,Data Analyst,Lead,9,Remote,90679
79529,79529,Software Engineer,Mid,17,Remote,40000
79530,79530,Data Scientist,Manager,2,Hybrid,119182
79531,79531,Frontend Developer,Lead,6,On-site,76284
79532,79532,Cybersecurity Engineer,Mid,7,Hybrid,40000
79533,79533,Data Scientist,Mid,7,Hybrid,95811
79534,79534,DevOps Engineer,Senior,5,Remote,123489
79535,79535,Data Scientist,Lead,11,Remote,40000
79536,79536,Data Analyst,Mid,19,On-site,60214
79537,79537,Full Stack Developer,Mid,7,Remote,105709
79538,79538,Product Manager,Senior,2,Hybrid,113666
79539,79539,Software Engineer,Mid,0,Hybrid,90773
79540,79540,Data Scientist,Mid,25,On-site,40000
79541,79541,Software Engineer,Mid,6,Hybrid,67310
79542,79542,Software Engineer,Mid,10,On-site,77204
79543,79543,ML Engineer,Junior,2,Remote,64835
79544,79544,Backend Developer,Mid,2,Remote,96019
79545,79545,DevOps Engineer,Junior,14,Hybrid,72992
79546,79546,Product Manager,Senior,4,On-site,142190
79547,79547,Backend Developer,Junior,2,On-site,51954
79548,79548,ML Engineer,Senior,9,Remote,143211
79549,79549,Product Manager,Junior,4,Remote,60796
79550,79550,Backend Developer,Senior,13,Hybrid,98497
79551,79551,ML Engineer,Manager,5,Remote,58970
79552,79552,Data Scientist,Mid,7,Hybrid,96709
79553,79553,Backend Developer,Senior,12,Hybrid,85887
79554,79554,Cybersecurity Engineer,Junior,6,On-site,40000
79555,79555,Software Engineer,Principal,1,Remote,60627
79556,79556,DevOps Engineer,Manager,8,Remote,137050
79557,79557,ML Engineer,Junior,3,Hybrid,71121
79558,79558,DevOps Engineer,Junior,6,Hybrid,79250
79559,79559,Software Engineer,Senior,9,On-site,40000
79560,79560,Product Manager,Senior,10,On-site,106677
79561,79561,QA Engineer,Mid,15,Hybrid,68473
79562,79562,DevOps Engineer,Senior,3,Remote,40000
79563,79563,DevOps Engineer,Mid,7,Hybrid,80287
79564,79564,ML Engineer,Junior,21,Hybrid,40000
79565,79565,ML Engineer,Mid,8,Hybrid,133944
79566,79566,Data Scientist,Junior,14,Remote,83878
79567,79567,Cybersecurity Engineer,Mid,9,Hybrid,116770
79568,79568,Software Engineer,Junior,16,Hybrid,53176
79569,79569,Backend Developer,Senior,9,Remote,40000
79570,79570,Software Engineer,Junior,0,Hybrid,46620
79571,79571,Data Analyst,Manager,14,Hybrid,40000
79572,79572,Data Analyst,Senior,11,Hybrid,66059
79573,79573,Software Engineer,Junior,8,On-site,46079
79574,79574,Data Analyst,Senior,6,Hybrid,96527
79575,79575,Backend Developer,Junior,20,Hybrid,49085
79576,79576,Data Analyst,Mid,15,Hybrid,52311
79577,79577,DevOps Engineer,Lead,5,Hybrid,126467
79578,79578,Software Engineer,Junior,17,On-site,58438
79579,79579,Backend Developer,Mid,21,On-site,93348
79580,79580,Data Scientist,Senior,7,Hybrid,122119
79581,79581,ML Engineer,Lead,3,Hybrid,189703
79582,79582,DevOps Engineer,Mid,13,Hybrid,79871
79583,79583,Backend Developer,Lead,9,Remote,40202
79584,79584,Software Engineer,Senior,25,Remote,136046
79585,79585,Frontend Developer,Mid,4,Hybrid,67074
79586,79586,Full Stack Developer,Senior,19,Hybrid,113989
79587,79587,Data Scientist,Manager,4,On-site,147932
79588,79588,Software Engineer,Mid,6,Hybrid,91224
79589,79589,Backend Developer,Mid,3,On-site,56481
79590,79590,Data Scientist,Mid,8,Remote,113603
79591,79591,DevOps Engineer,Junior,2,On-site,48605
79592,79592,Frontend Developer,Senior,6,On-site,40000
79593,79593,Full Stack Developer,Senior,1,Hybrid,40000
79594,79594,Data Analyst,Manager,1,Hybrid,99084
79595,79595,Frontend Developer,Mid,6,On-site,69301
79596,79596,Cloud Engineer,Senior,19,Remote,142576
79597,79597,Data Scientist,Mid,7,Hybrid,70734
79598,79598,Data Scientist,Junior,8,Hybrid,62032
79599,79599,ML Engineer,Mid,25,Remote,80103
79600,79600,Data Analyst,Manager,1,Remote,118926
79601,79601,Software Engineer,Junior,9,On-site,83747
79602,79602,ML Engineer,Junior,3,Hybrid,93886
79603,79603,Software Engineer,Junior,9,Hybrid,66853
79604,79604,Frontend Developer,Manager,2,On-site,132188
79605,79605,Software Engineer,Manager,4,Hybrid,119673
79606,79606,Data Scientist,Junior,9,Hybrid,40000
79607,79607,Full Stack Developer,Manager,8,Remote,111745
79608,79608,Data Scientist,Mid,6,Remote,93515
79609,79609,Data Scientist,Junior,0,On-site,40000
79610,79610,Data Scientist,Lead,14,On-site,171213
79611,79611,Data Analyst,Mid,7,Remote,60712
79612,79612,Product Manager,Mid,0,On-site,40000
79613,79613,Cybersecurity Engineer,Senior,1,Hybrid,101312
79614,79614,Product Manager,Mid,12,Remote,73145
79615,79615,Data Scientist,Lead,8,Remote,118862
79616,79616,Data Scientist,Mid,10,On-site,76462
79617,79617,Backend Developer,Lead,25,Remote,131306
79618,79618,Backend Developer,Mid,17,Hybrid,83334
79619,79619,Data Scientist,Mid,10,Remote,100051
79620,79620,Full Stack Developer,Junior,2,Hybrid,75866
79621,79621,Software Engineer,Mid,22,Remote,40000
79622,79622,ML Engineer,Manager,9,Remote,48797
79623,79623,Frontend Developer,Senior,25,On-site,40000
79624,79624,ML Engineer,Mid,2,On-site,73773
79625,79625,Data Analyst,Mid,0,Hybrid,64745
79626,79626,Software Engineer,Principal,18,Hybrid,131868
79627,79627,Data Scientist,Mid,11,On-site,40000
79628,79628,ML Engineer,Senior,17,Remote,110118
79629,79629,Product Manager,Mid,0,Hybrid,40000
79630,79630,Data Analyst,Lead,1,Remote,40000
79631,79631,Product Manager,Mid,3,Hybrid,103034
79632,79632,DevOps Engineer,Senior,0,On-site,126992
79633,79633,Data Scientist,Senior,3,Hybrid,130814
79634,79634,Data Analyst,Junior,2,On-site,57819
79635,79635,QA Engineer,Mid,13,Remote,87462
79636,79636,QA Engineer,Senior,10,Hybrid,91948
79637,79637,Software Engineer,Lead,4,Hybrid,101340
79638,79638,Software Engineer,Senior,11,Hybrid,40000
79639,79639,Full Stack Developer,Mid,9,Hybrid,67822
79640,79640,Backend Developer,Manager,18,Hybrid,125212
79641,79641,Frontend Developer,Mid,23,Hybrid,79994
79642,79642,Software Engineer,Senior,13,Remote,102989
79643,79643,Software Engineer,Manager,11,Hybrid,162365
79644,79644,DevOps Engineer,Mid,13,Remote,59740
79645,79645,Cybersecurity Engineer,Mid,24,Hybrid,113861
79646,79646,Data Analyst,Mid,0,On-site,40000
79647,79647,Full Stack Developer,Manager,4,Remote,145903
79648,79648,Cybersecurity Engineer,Manager,1,Hybrid,89787
79649,79649,Software Engineer,Manager,3,Hybrid,48837
79650,79650,ML Engineer,Junior,4,On-site,78311
79651,79651,ML Engineer,Junior,4,Hybrid,67836
79652,79652,Software Engineer,Senior,14,Remote,135477
79653,79653,ML Engineer,Mid,15,On-site,82908
79654,79654,Data Scientist,Junior,8,On-site,82414
79655,79655,Software Engineer,Junior,11,On-site,40000
79656,79656,Full Stack Developer,Mid,21,Remote,40000
79657,79657,Software Engineer,Lead,10,Remote,112304
79658,79658,Software Engineer,Junior,0,Remote,43408
79659,79659,Backend Developer,Junior,3,On-site,44319
79660,79660,Frontend Developer,Senior,3,Remote,83064
79661,79661,Backend Developer,Senior,17,Hybrid,85938
79662,79662,Data Analyst,Mid,5,Hybrid,69314
79663,79663,Cloud Engineer,Senior,2,Hybrid,132295
79664,79664,Full Stack Developer,Mid,4,Remote,74054
79665,79665,Full Stack Developer,Mid,4,Hybrid,101898
79666,79666,Software Engineer,Manager,3,Remote,154923
79667,79667,QA Engineer,Manager,4,Remote,98006
79668,79668,Software Engineer,Senior,16,Remote,108622
79669,79669,Software Engineer,Junior,5,Remote,66538
79670,79670,Software Engineer,Mid,8,On-site,66659
79671,79671,QA Engineer,Junior,12,Remote,51125
79672,79672,Cloud Engineer,Lead,13,On-site,145736
79673,79673,Software Engineer,Junior,3,Hybrid,48969
79674,79674,QA Engineer,Senior,18,Hybrid,97542
79675,79675,Frontend Developer,Lead,11,Hybrid,119032
79676,79676,Full Stack Developer,Junior,7,On-site,68221
79677,79677,DevOps Engineer,Manager,15,Remote,147750
79678,79678,Frontend Developer,Mid,10,On-site,61348
79679,79679,Backend Developer,Mid,11,Remote,68844
79680,79680,Data Scientist,Mid,6,Hybrid,40000
79681,79681,ML Engineer,Principal,7,Hybrid,73800
79682,79682,ML Engineer,Lead,5,Hybrid,41961
79683,79683,Data Scientist,Principal,9,Remote,139060
79684,79684,DevOps Engineer,Mid,4,Hybrid,83783
79685,79685,Software Engineer,Senior,12,Hybrid,40000
79686,79686,Full Stack Developer,Lead,17,Remote,157769
79687,79687,Software Engineer,Senior,9,On-site,129019
79688,79688,Product Manager,Mid,17,Hybrid,114575
79689,79689,Product Manager,Senior,9,Hybrid,117216
79690,79690,Software Engineer,Senior,16,Hybrid,108001
79691,79691,Software Engineer,Manager,22,Remote,150852
79692,79692,Cloud Engineer,Senior,8,Hybrid,92428
79693,79693,Cloud Engineer,Senior,1,Hybrid,107595
79694,79694,ML Engineer,Mid,0,Remote,66112
79695,79695,Software Engineer,Manager,16,Remote,40464
79696,79696,Cybersecurity Engineer,Mid,12,Hybrid,69213
79697,79697,Product Manager,Mid,0,Remote,40000
79698,79698,Frontend Developer,Junior,22,Hybrid,70547
79699,79699,Data Analyst,Manager,2,Hybrid,86951
79700,79700,Software Engineer,Mid,5,Remote,79998
79701,79701,Frontend Developer,Junior,8,Hybrid,58817
79702,79702,Software Engineer,Manager,18,Hybrid,40000
79703,79703,Data Analyst,Senior,3,Remote,88850
79704,79704,ML Engineer,Senior,18,Remote,170654
79705,79705,Product Manager,Mid,14,On-site,92227
79706,79706,Software Engineer,Junior,20,Hybrid,40000
79707,79707,Full Stack Developer,Lead,11,On-site,53423
79708,79708,QA Engineer,Senior,9,Hybrid,80048
79709,79709,Frontend Developer,Junior,15,Hybrid,56827
79710,79710,ML Engineer,Junior,11,Hybrid,40000
79711,79711,Cybersecurity Engineer,Manager,0,Hybrid,139900
79712,79712,Software Engineer,Mid,13,On-site,58363
79713,79713,Full Stack Developer,Senior,6,Hybrid,102892
79714,79714,Product Manager,Manager,19,Hybrid,44529
79715,79715,Backend Developer,Junior,16,Hybrid,43334
79716,79716,Data Scientist,Lead,12,Hybrid,131680
79717,79717,Product Manager,Senior,14,On-site,119842
79718,79718,Software Engineer,Mid,12,Hybrid,101151
79719,79719,Frontend Developer,Senior,11,Remote,129416
79720,79720,Backend Developer,Lead,6,Remote,40000
79721,79721,ML Engineer,Junior,10,On-site,43480
79722,79722,Data Scientist,Manager,12,Hybrid,40000
79723,79723,Cybersecurity Engineer,Manager,12,On-site,59292
79724,79724,Software Engineer,Mid,10,Hybrid,81172
79725,79725,ML Engineer,Junior,8,Hybrid,67410
79726,79726,Data Scientist,Mid,24,On-site,40000
79727,79727,Data Scientist,Principal,9,Remote,116281
79728,79728,Data Scientist,Junior,12,On-site,51250
79729,79729,Cybersecurity Engineer,Mid,9,Remote,74783
79730,79730,Product Manager,Senior,11,On-site,150453
79731,79731,Product Manager,Senior,0,Remote,109215
79732,79732,Data Scientist,Manager,5,Remote,140777
79733,79733,Software Engineer,Principal,5,Hybrid,154411
79734,79734,Data Scientist,Junior,3,On-site,67761
79735,79735,Cybersecurity Engineer,Mid,12,On-site,40000
79736,79736,DevOps Engineer,Senior,4,Remote,166833
79737,79737,ML Engineer,Junior,4,Remote,60451
79738,79738,Full Stack Developer,Mid,25,On-site,98550
79739,79739,DevOps Engineer,Senior,15,Remote,40000
79740,79740,Frontend Developer,Senior,22,Hybrid,97403
79741,79741,Software Engineer,Senior,9,Hybrid,132748
79742,79742,DevOps Engineer,Lead,6,On-site,118196
79743,79743,Software Engineer,Junior,13,Remote,40000
79744,79744,Product Manager,Senior,13,Remote,146091
79745,79745,Product Manager,Lead,8,Hybrid,96859
79746,79746,Frontend Developer,Manager,4,Hybrid,102721
79747,79747,Product Manager,Senior,15,Hybrid,115109
79748,79748,Software Engineer,Senior,0,On-site,145622
79749,79749,Backend Developer,Mid,15,Remote,86774
79750,79750,Data Scientist,Senior,8,Hybrid,110545
79751,79751,Cloud Engineer,Mid,15,On-site,89088
79752,79752,Cybersecurity Engineer,Mid,18,Hybrid,94654
79753,79753,Backend Developer,Junior,12,On-site,80215
79754,79754,DevOps Engineer,Lead,0,Hybrid,42242
79755,79755,Cybersecurity Engineer,Junior,1,Remote,53394
79756,79756,Data Scientist,Senior,0,Remote,40000
79757,79757,Frontend Developer,Junior,6,Hybrid,40000
79758,79758,DevOps Engineer,Junior,0,On-site,40000
79759,79759,Software Engineer,Lead,8,Hybrid,40000
79760,79760,DevOps Engineer,Junior,2,Remote,54004
79761,79761,Software Engineer,Manager,3,Hybrid,104274
79762,79762,QA Engineer,Junior,7,Remote,40000
79763,79763,DevOps Engineer,Manager,15,Remote,55515
79764,79764,ML Engineer,Manager,4,On-site,138997
79765,79765,Cloud Engineer,Mid,4,Hybrid,40000
79766,79766,Data Scientist,Lead,15,Remote,48212
79767,79767,Cloud Engineer,Mid,7,Remote,110922
79768,79768,ML Engineer,Junior,6,On-site,62711
79769,79769,Frontend Developer,Mid,13,On-site,89527
79770,79770,Full Stack Developer,Senior,4,Hybrid,109967
79771,79771,Full Stack Developer,Senior,11,Remote,40000
79772,79772,DevOps Engineer,Manager,25,Remote,134947
79773,79773,Frontend Developer,Mid,10,Remote,40000
79774,79774,Backend Developer,Mid,8,Hybrid,91178
79775,79775,Frontend Developer,Principal,0,Hybrid,40000
79776,79776,Product Manager,Lead,6,Remote,53429
79777,79777,Cybersecurity Engineer,Mid,12,Remote,40000
79778,79778,Cybersecurity Engineer,Lead,5,Hybrid,110186
79779,79779,Software Engineer,Mid,8,Hybrid,62893
79780,79780,Cybersecurity Engineer,Mid,7,On-site,40000
79781,79781,QA Engineer,Junior,4,Remote,40000
79782,79782,Software Engineer,Senior,9,On-site,116868
79783,79783,Backend Developer,Mid,6,Remote,72558
79784,79784,Full Stack Developer,Lead,10,On-site,46623
79785,79785,Product Manager,Senior,12,Hybrid,40000
79786,79786,Software Engineer,Mid,20,On-site,40000
79787,79787,Software Engineer,Lead,5,Remote,101509
79788,79788,Software Engineer,Senior,12,Remote,99640
79789,79789,Full Stack Developer,Manager,16,Remote,139045
79790,79790,Full Stack Developer,Junior,8,Hybrid,40000
79791,79791,ML Engineer,Mid,2,Remote,66285
79792,79792,Cybersecurity Engineer,Junior,18,Hybrid,62600
79793,79793,DevOps Engineer,Lead,2,Hybrid,103617
79794,79794,Software Engineer,Principal,2,Remote,48306
79795,79795,DevOps Engineer,Principal,2,Hybrid,141054
79796,79796,Cybersecurity Engineer,Junior,3,Hybrid,42740
79797,79797,Cybersecurity Engineer,Junior,8,Remote,40000
79798,79798,Cloud Engineer,Junior,22,Hybrid,40000
79799,79799,Product Manager,Junior,9,Remote,40000
79800,79800,Software Engineer,Mid,24,On-site,93744
79801,79801,Frontend Developer,Manager,14,Hybrid,86441
79802,79802,QA Engineer,Junior,4,Hybrid,40000
79803,79803,Software Engineer,Senior,7,On-site,85052
79804,79804,ML Engineer,Mid,9,Hybrid,40000
79805,79805,Data Analyst,Manager,10,Remote,106848
79806,79806,Frontend Developer,Mid,2,Remote,54321
79807,79807,Data Scientist,Senior,3,Remote,97987
79808,79808,Full Stack Developer,Junior,2,Remote,54631
79809,79809,Software Engineer,Mid,21,On-site,72030
79810,79810,Frontend Developer,Mid,7,On-site,70552
79811,79811,Data Scientist,Manager,8,On-site,95211
79812,79812,DevOps Engineer,Junior,5,On-site,79358
79813,79813,Cybersecurity Engineer,Senior,5,On-site,130596
79814,79814,Data Analyst,Manager,3,Hybrid,120082
79815,79815,Data Analyst,Lead,8,On-site,40000
79816,79816,ML Engineer,Junior,15,Hybrid,40000
79817,79817,ML Engineer,Junior,20,Hybrid,79621
79818,79818,Software Engineer,Mid,16,On-site,73345
79819,79819,Backend Developer,Lead,15,Hybrid,147394
79820,79820,Software Engineer,Principal,18,On-site,136620
79821,79821,Backend Developer,Senior,8,Hybrid,84335
79822,79822,Backend Developer,Lead,0,Remote,103160
79823,79823,DevOps Engineer,Principal,14,On-site,159083
79824,79824,DevOps Engineer,Mid,2,On-site,79340
79825,79825,Cybersecurity Engineer,Principal,9,Remote,47727
79826,79826,Full Stack Developer,Mid,0,Hybrid,65566
79827,79827,Full Stack Developer,Junior,15,On-site,70398
79828,79828,Frontend Developer,Junior,16,Hybrid,40315
79829,79829,Frontend Developer,Senior,1,Hybrid,74840
79830,79830,DevOps Engineer,Manager,8,Hybrid,142019
79831,79831,Product Manager,Mid,15,On-site,40000
79832,79832,Product Manager,Junior,7,Hybrid,70951
79833,79833,Frontend Developer,Junior,9,On-site,40000
